#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
   23163      21.1510       2.2214       0.0000       0.4681       1.7526       1.7845       1.8483       1.7531     115.6825
   23164      21.0948       2.2566       0.0000       0.5286       1.7280       1.7657       1.8414       1.7236      96.0660
   23165      21.1015       2.2697       0.0000       0.5451       1.7499       1.7820       1.8684       1.7404     115.1879
   23166      21.0924       2.4273       0.0000       0.6651       1.9765       2.0078       2.0797       1.9719     114.7782
   23167      21.1859       2.3856       0.0000       0.5854       2.0298       2.0661       2.1212       2.0346     107.2446
   23168      21.1298       2.3391       0.0000       0.7490       1.8895       1.9253       1.9806       1.8883     101.9129
   23169      21.1557       2.2790       0.0000       0.4740       1.7927       1.8312       1.8905       1.7923     103.6969
   23170      21.1416       2.2384       0.0000       0.6007       1.8235       1.8610       1.9295       1.8243      99.0826
   23171      21.0756       2.3880       0.0000       0.6257       1.9298       1.9602       2.0325       1.9285     100.3452
   23172      21.0712       2.3620       0.0000       0.6716       2.0079       2.0420       2.0946       2.0120      98.3407
   23173      21.1179       2.3685       0.0000       0.5842       1.9978       2.0264       2.1007       1.9940     114.8276
   23174      21.2365       2.2181       0.0000       0.7053       1.8177       1.8415       1.9214       1.7999     129.7154
   23175      21.1911       2.2459       0.0000       0.5995       1.9707       1.9965       2.0839       1.9518      96.0691
   23176      21.1572       2.3045       0.0000       0.6425       1.9987       2.0273       2.1170       1.9845     103.1984
   23177      21.1746       2.2594       0.0000       0.5808       1.9960       2.0144       2.1128       1.9666     104.5601
   23178      21.1316       2.2880       0.0000       0.6285       2.0519       2.0794       2.1684       2.0261     116.7024
   23179      21.0978       2.1574       0.0000       0.5709       1.9841       2.0090       2.1126       1.9631     123.6000
   23180      21.1457       2.0442       0.0000       0.5140       1.8463       1.8766       1.9614       1.8351     123.9770
   23181      21.0479       2.1811       0.0000       0.5612       1.9225       1.9529       2.0367       1.9128     103.9416
   23182      21.0630       2.2274       0.0000       0.5801       1.9986       2.0259       2.1171       1.9848     109.9777
   23183      21.0921       2.3997       0.0000       0.5658       2.1853       2.2084       2.3101       2.1662     103.6337
   23184      21.0685       2.2723       0.0000       0.6309       2.1454       2.1698       2.2596       2.1390     107.3703
   23185      21.1058       2.2356       0.0000       0.5944       2.1173       2.1398       2.2368       2.1025     113.8865
   23186      21.0581       2.3106       0.0000       0.6024       2.2416       2.2675       2.3662       2.2224     109.3430
   23187      21.0975       2.3279       0.0000       0.6813       2.1798       2.2104       2.2865       2.1675     113.7065
   23188      21.0670       2.3162       0.0000       0.5497       2.0624       2.0938       2.1654       2.0516     120.0573
   23189      21.0434       2.2040       0.0000       0.5710       1.9155       1.9496       2.0205       1.9080      96.4560
   23190      21.0857       2.1601       0.0000       0.6328       1.9743       1.9997       2.0929       1.9594     103.9426
   23191      21.1185       2.1983       0.0000       0.5967       1.9983       2.0319       2.1015       1.9977     109.9227
   23192      21.2030       2.2401       0.0000       0.6010       1.9926       2.0272       2.1003       1.9792     114.0858
   23193      21.0539       2.2210       0.0000       0.6011       1.9816       2.0190       2.0824       1.9796     109.5484
   23194      21.2284       2.1729       0.0000       0.5996       1.8823       1.9125       1.9948       1.8735     144.2619
   23195      21.2931       2.2002       0.0000       0.5496       1.9781       2.0168       2.0813       1.9739     118.8520
   23196      21.2899       2.3757       0.0000       0.5444       2.0672       2.1053       2.1727       2.0618     115.3290
   23197      21.2425       2.2301       0.0000       0.6362       1.8639       1.9082       1.9781       1.8631     137.0317
   23198      21.2537       2.1543       0.0000       0.6377       1.8294       1.8832       1.9251       1.8468     119.9792
   23199      21.2089       2.3031       0.0000       0.5846       1.9766       2.0296       2.0765       1.9820     115.3467
   23200      21.1378       2.2612       0.0000       0.5744       2.0242       2.0564       2.1465       2.0059     117.1373
   23201      21.1820       2.2564       0.0000       0.5826       2.0730       2.1124       2.1809       2.0682     117.8085
   23202      21.2465       2.1379       0.0000       0.5212       1.9731       2.0191       2.0758       1.9813     124.9371
   23203      21.1553       2.1544       0.0000       0.5474       1.8793       1.9047       2.0020       1.8636     109.9459
   23204      21.1661       2.1055       0.0000       0.5283       1.8259       1.8534       1.9577       1.8140     110.5851
   23205      21.1487       2.1928       0.0000       0.5189       1.9077       1.9401       2.0348       1.9029     119.0208
   23206      21.1876       1.9499       0.0000       0.4854       1.5814       1.6007       1.7203       1.5695     120.4680
   23207      21.1263       2.0077       0.0000       0.6411       1.6867       1.7140       1.8029       1.6797     111.5975
   23208      21.1696       2.0305       0.0000       0.5757       1.7438       1.7753       1.8628       1.7340     104.7782
   23209      21.1399       1.9928       0.0000       0.5737       1.7618       1.7878       1.8936       1.7458     130.0935
   23210      21.2096       2.0304       0.0000       0.4697       1.7820       1.8121       1.9135       1.7700     119.4540
   23211      21.1482       2.1255       0.0000       0.5667       1.8401       1.8753       1.9550       1.8360     104.5611
   23212      21.0174       2.2403       0.0000       0.5295       1.9220       1.9564       2.0325       1.9146     106.4755
   23213      21.0312       2.2556       0.0000       0.7187       1.9476       1.9808       2.0548       1.9448     114.7968
   23214      20.9897       2.3575       0.0000       0.6570       2.0597       2.0907       2.1588       2.0561     107.5583
   23215      20.9216       2.3001       0.0000       0.6003       1.8889       1.9191       1.9972       1.8813     111.3165
   23216      21.0505       2.2215       0.0000       0.5141       1.8039       1.8325       1.9167       1.7893     116.4008
   23217      21.0357       2.1408       0.0000       0.5628       1.7763       1.8141       1.8752       1.7772     116.1385
   23218      20.9582       2.0707       0.0000       0.4858       1.6932       1.7247       1.8040       1.6972     101.4509
   23219      20.9654       2.1815       0.0000       0.5669       1.8456       1.8740       1.9592       1.8409     116.3696
   23220      21.0765       2.1660       0.0000       0.7143       1.8080       1.8416       1.9136       1.8138     114.3850
   23221      21.0191       2.1941       0.0000       0.6427       1.7634       1.7995       1.8702       1.7627     121.3844
   23222      21.1083       2.1806       0.0000       0.6039       1.7250       1.7562       1.8380       1.7244      98.9229
   23223      21.0706       2.1393       0.0000       0.6175       1.7279       1.7571       1.8461       1.7195     115.1079
   23224      21.1338       2.0937       0.0000       0.6088       1.7103       1.7366       1.8377       1.6997     118.8179
   23225      21.1589       2.0154       0.0000       0.5902       1.7166       1.7501       1.8239       1.7041     114.9148
   23226      21.2159       2.0549       0.0000       0.6328       1.8721       1.8954       1.9902       1.8532     116.2836
   23227      21.1729       2.0705       0.0000       0.6131       1.8503       1.8875       1.9599       1.8468     101.0272
   23228      21.1291       2.0756       0.0000       0.6328       1.7949       1.8236       1.9085       1.7891     122.2656
   23229      21.1444       2.0713       0.0000       0.5708       1.7179       1.7444       1.8476       1.7057     109.9932
   23230      21.0740       2.1209       0.0000       0.5347       1.7605       1.7895       1.8767       1.7563     114.8562
   23231      21.1906       1.9682       0.0000       0.6163       1.4926       1.5215       1.6263       1.4760     115.2297
   23232      21.1321       1.9494       0.0000       0.5854       1.5512       1.5950       1.6678       1.5455     116.3126
   23233      21.2385       1.9860       0.0000       0.7186       1.6131       1.6370       1.7542       1.5880     119.6652
   23234      21.1216       1.9579       0.0000       0.6263       1.6402       1.6728       1.7908       1.6178     124.3035
   23235      21.1950       1.9002       0.0000       0.4916       1.6964       1.7152       1.8454       1.6654     117.1077
   23236      21.1598       1.9697       0.0000       0.5642       1.7604       1.7881       1.8789       1.7431     114.0424
   23237      21.2319       1.9304       0.0000       0.6212       1.8419       1.8680       1.9698       1.8161     129.9631
   23238      21.2265       1.9571       0.0000       0.4549       1.7852       1.8096       1.9135       1.7536     121.6584
   23239      21.1798       2.0745       0.0000       0.5367       1.8610       1.8825       1.9885       1.8333     112.3803
   23240      21.2628       2.1583       0.0000       0.5956       2.0711       2.0974       2.1801       2.0550     125.7943
   23241      21.3045       2.1425       0.0000       0.4666       1.9734       2.0041       2.0967       1.9510     131.8465
   23242      21.1994       2.1858       0.0000       0.4794       1.9811       2.0079       2.0870       1.9704     132.1773
   23243      21.0443       2.3024       0.0000       0.6762       2.0650       2.0927       2.1684       2.0464     117.0368
   23244      21.0444       2.2957       0.0000       0.5332       2.1021       2.1256       2.2127       2.0843     121.0171
   23245      21.0372       2.2975       0.0000       0.6001       2.0450       2.0820       2.1372       2.0432      99.1191
   23246      20.9938       2.2554       0.0000       0.6274       2.1221       2.1439       2.2285       2.1084     121.1806
   23247      21.0665       2.1652       0.0000       0.5229       1.9512       1.9823       2.0568       1.9387     128.1902
   23248      21.1318       2.1792       0.0000       0.5889       1.8952       1.9194       2.0102       1.8800     120.3765
   23249      21.1068       2.1490       0.0000       0.7986       1.8558       1.8869       1.9664       1.8469     107.3438
   23250      21.1614       2.1259       0.0000       0.6260       1.7470       1.7787       1.8535       1.7393     129.3803
   23251      21.0744       2.1684       0.0000       0.6182       1.9476       1.9739       2.0583       1.9366     125.3855
   23252      21.0729       2.1319       0.0000       0.5418       1.8533       1.8802       1.9659       1.8414     112.6799
   23253      21.0748       2.0666       0.0000       0.6879       1.7521       1.7825       1.8729       1.7437     130.9122
   23254      21.0812       2.0899       0.0000       0.6003       1.7195       1.7439       1.8488       1.7089     105.0578
   23255      21.0962       1.9396       0.0000       0.5677       1.6745       1.7090       1.7894       1.6682     108.9179
   23256      21.0625       2.0343       0.0000       0.6209       1.7948       1.8330       1.8977       1.7895     119.6261
   23257      21.0835       2.0397       0.0000       0.5445       1.7582       1.7943       1.8694       1.7592     119.6655
   23258      21.0696       2.1155       0.0000       0.5118       1.7891       1.8173       1.8974       1.7821     112.7827
   23259      21.0525       2.1733       0.0000       0.5887       1.8641       1.8861       1.9893       1.8446      97.2832
   23260      21.1203       2.1127       0.0000       0.5586       1.8264       1.8510       1.9391       1.8189     102.4361
   23261      21.1362       2.0653       0.0000       0.5838       1.7194       1.7473       1.8352       1.7129     112.1113
   23262      21.1737       2.0171       0.0000       0.5348       1.6654       1.7012       1.7806       1.6659     131.3227
   23263      21.1074       2.0953       0.0000       0.4627       1.6630       1.6906       1.7876       1.6539     117.9468
   23264      21.1258       2.1208       0.0000       0.6331       1.6705       1.7029       1.7739       1.6652     104.8571
   23265      21.0414       2.0589       0.0000       0.6331       1.5861       1.6148       1.7099       1.5763     113.6152
   23266      21.0981       1.9762       0.0000       0.5323       1.5205       1.5585       1.6310       1.5244     129.0978
   23267      21.1016       2.0025       0.0000       0.8191       1.6090       1.6452       1.7232       1.6099     113.8657
   23268      21.1767       2.1026       0.0000       0.6232       1.7066       1.7417       1.8180       1.7031     129.7717
   23269      21.0834       2.1613       0.0000       0.5640       1.7286       1.7646       1.8436       1.7214     109.3618
   23270      21.1712       2.1191       0.0000       0.5462       1.7294       1.7692       1.8454       1.7182     125.1539
   23271      21.1130       2.0536       0.0000       0.7036       1.6620       1.6956       1.7745       1.6496     111.6971
   23272      21.1399       2.0127       0.0000       0.5199       1.6459       1.6810       1.7779       1.6285     116.6273
   23273      21.1453       2.0328       0.0000       0.7849       1.6575       1.6912       1.7872       1.6358     118.4171
   23274      21.1241       2.1053       0.0000       0.5475       1.5789       1.6205       1.6864       1.5768     125.3807
   23275      21.2134       2.0553       0.0000       0.5335       1.6356       1.6630       1.7564       1.6242     121.5221
   23276      21.1695       2.1763       0.0000       0.5635       1.7260       1.7536       1.8516       1.7117     114.4285
   23277      21.1250       2.1242       0.0000       0.5912       1.6734       1.7056       1.7812       1.6651     144.7736
   23278      21.1181       2.0241       0.0000       0.5480       1.5924       1.6314       1.7282       1.5785     115.0356
   23279      21.1326       1.9684       0.0000       0.4882       1.5732       1.5991       1.6983       1.5508     118.1588
   23280      21.1224       2.0486       0.0000       0.5322       1.6515       1.6894       1.7747       1.6364     117.3292
   23281      21.0898       2.1371       0.0000       0.5872       1.6358       1.6707       1.7478       1.6227     120.3862
   23282      21.0811       2.0779       0.0000       0.4811       1.6353       1.6771       1.7574       1.6256     119.6448
   23283      21.0912       2.1333       0.0000       0.5860       1.7141       1.7521       1.8328       1.7107     107.0993
   23284      21.0778       2.0345       0.0000       0.6203       1.5066       1.5491       1.6284       1.4947     114.2161
   23285      21.1350       2.0639       0.0000       0.5344       1.6001       1.6435       1.7055       1.6034     126.6801
   23286      21.0871       2.1593       0.0000       0.5835       1.6199       1.6500       1.7543       1.6104     115.5702
   23287      21.0949       2.1401       0.0000       0.5552       1.6442       1.6804       1.7685       1.6291     109.0178
   23288      21.1753       2.2092       0.0000       0.6492       1.7284       1.7668       1.8401       1.7225     113.5296
   23289      21.1482       2.1006       0.0000       0.6212       1.7338       1.7717       1.8375       1.7269     115.7086
   23290      21.1461       2.2089       0.0000       0.6405       1.8019       1.8509       1.9006       1.7998     118.3511
   23291      21.1093       2.2168       0.0000       0.4717       1.7874       1.8307       1.8986       1.7800     118.9469
   23292      21.0604       2.1789       0.0000       0.7127       1.7824       1.8217       1.9014       1.7760     122.0133
   23293      21.1032       2.2655       0.0000       0.5849       1.8580       1.9074       1.9642       1.8651     123.1632
   23294      20.9977       2.4425       0.0000       0.6443       2.1254       2.1535       2.2413       2.1046     103.4239
   23295      20.9940       2.4039       0.0000       0.6608       2.0409       2.0825       2.1439       2.0354     119.2320
   23296      20.9972       2.3738       0.0000       0.6396       2.0664       2.1031       2.1695       2.0574     104.9075
   23297      20.9138       2.5044       0.0000       0.5816       2.1667       2.2053       2.2681       2.1555     103.7385
   23298      20.9847       2.3847       0.0000       0.4835       2.0841       2.1279       2.1854       2.0781     108.4920
   23299      20.9933       2.3661       0.0000       0.6202       2.0580       2.0943       2.1523       2.0480     114.3769
   23300      20.9354       2.4745       0.0000       0.5335       2.1825       2.2200       2.2898       2.1747     103.3396
   23301      20.9972       2.3520       0.0000       0.4877       2.0763       2.1116       2.1682       2.0715     110.6741
   23302      20.9472       2.1593       0.0000       0.4693       1.8171       1.8497       1.9287       1.7987     109.5925
   23303      20.9946       2.2767       0.0000       0.4891       1.9314       1.9516       2.0466       1.9024     112.5362
   23304      20.9644       2.1971       0.0000       0.5544       1.9121       1.9379       2.0092       1.8947     106.0992
   23305      20.9262       2.3305       0.0000       0.5583       1.9469       1.9837       2.0518       1.9460     122.1639
   23306      20.9375       2.3866       0.0000       0.4512       2.0369       2.0635       2.1503       2.0093     121.8614
   23307      20.8323       2.3335       0.0000       0.5091       1.9351       1.9567       2.0481       1.9117     108.9987
   23308      20.8712       2.3377       0.0000       0.6123       1.9737       1.9990       2.0799       1.9588     108.3374
   23309      20.8896       2.4505       0.0000       0.5093       2.0640       2.0837       2.1648       2.0599      93.1536
   23310      20.9310       2.2964       0.0000       0.5057       1.9179       1.9423       2.0207       1.9156      92.5078
   23311      20.8928       2.3379       0.0000       0.4298       1.9091       1.9334       2.0141       1.9028     104.2977
   23312      20.8855       2.3189       0.0000       0.4419       1.9865       2.0132       2.1033       1.9710     118.1762
   23313      20.8695       2.3354       0.0000       0.4968       2.0232       2.0508       2.1278       2.0168     109.0837
   23314      20.9550       2.2490       0.0000       0.5315       1.8868       1.9220       1.9972       1.8785     112.8480
   23315      20.9152       2.2805       0.0000       0.4270       1.9000       1.9321       2.0007       1.8967     107.3855
   23316      20.9887       2.2674       0.0000       0.4837       1.9668       1.9906       2.0758       1.9584      84.0562
   23317      20.9125       2.2898       0.0000       0.4867       1.9901       2.0160       2.1010       1.9780     102.9277
   23318      20.9634       2.2178       0.0000       0.4974       1.9226       1.9540       2.0343       1.9139      98.8171
   23319      20.9353       2.4029       0.0000       0.5589       2.0163       2.0505       2.1279       2.0020     104.1106
   23320      20.9257       2.4000       0.0000       0.4780       2.0339       2.0592       2.1347       2.0281      93.1065
   23321      20.9436       2.4375       0.0000       0.5038       2.1464       2.1728       2.2624       2.1370      95.5179
   23322      20.9673       2.5213       0.0000       0.5799       2.2600       2.2840       2.3669       2.2366      91.9163
   23323      20.9318       2.3090       0.0000       0.5518       1.9294       1.9528       2.0463       1.9054      99.9924
   23324      20.9210       2.3240       0.0000       0.4514       2.0201       2.0462       2.1406       2.0039     106.5856
   23325      20.9015       2.5204       0.0000       0.4134       2.2100       2.2405       2.2956       2.1977      94.0230
   23326      20.9124       2.5136       0.0000       0.4865       2.2427       2.2695       2.3481       2.2284     103.1788
   23327      20.8927       2.4882       0.0000       0.4852       2.2052       2.2355       2.3071       2.2037      91.1011
   23328      20.9123       2.5537       0.0000       0.4839       2.2249       2.2481       2.3358       2.2078      87.4471
   23329      20.8866       2.4318       0.0000       0.5491       2.0677       2.1044       2.1747       2.0628     104.5240
   23330      20.8748       2.4775       0.0000       0.5150       2.1927       2.2191       2.3001       2.1766     112.0669
   23331      20.8191       2.4372       0.0000       0.4518       2.1229       2.1490       2.2346       2.1105      98.8419
   23332      20.9274       2.5550       0.0000       0.5046       2.2004       2.2324       2.2891       2.2016      99.7211
   23333      20.9430       2.4828       0.0000       0.4427       2.1358       2.1688       2.2318       2.1310     102.2553
   23334      20.9444       2.5306       0.0000       0.5379       2.2457       2.2723       2.3405       2.2394     109.1745
   23335      20.9743       2.5592       0.0000       0.4945       2.2533       2.2809       2.3384       2.2516      79.1991
   23336      20.9873       2.5218       0.0000       0.4900       2.1316       2.1652       2.2331       2.1229      94.1093
   23337      20.8342       2.5674       0.0000       0.5518       2.1261       2.1590       2.2268       2.1246      94.0537
   23338      20.8467       2.5026       0.0000       0.5250       2.1724       2.1952       2.2755       2.1578      89.1105
   23339      20.8704       2.3719       0.0000       0.4716       2.0607       2.0843       2.1639       2.0528     102.1495
   23340      20.8341       2.5371       0.0000       0.4899       2.1030       2.1277       2.1963       2.0940     105.7009
   23341      20.8699       2.4100       0.0000       0.4102       2.0352       2.0714       2.1234       2.0435      89.8327
   23342      20.8790       2.3994       0.0000       0.4202       2.1036       2.1269       2.2079       2.0926     105.6109
   23343      20.9150       2.3137       0.0000       0.4850       2.0037       2.0317       2.1025       2.0007      91.5365
   23344      20.9773       2.2762       0.0000       0.4341       2.0339       2.0560       2.1536       2.0140      91.6572
   23345      20.9565       2.3070       0.0000       0.5956       2.0713       2.0988       2.1765       2.0688      94.0518
   23346      20.9729       2.4189       0.0000       0.5505       2.2142       2.2379       2.3255       2.1961      98.5319
   23347      20.9365       2.3063       0.0000       0.5255       2.0600       2.0849       2.1787       2.0485     101.0409
   23348      20.9538       2.3341       0.0000       0.4843       2.0850       2.1136       2.2025       2.0759     103.1893
   23349      20.9997       2.2362       0.0000       0.4976       1.9926       2.0159       2.1046       1.9846     102.6194
   23350      20.9741       2.3707       0.0000       0.5236       2.1292       2.1540       2.2290       2.1166     100.8756
   23351      21.0105       2.2969       0.0000       0.5710       1.9698       2.0003       2.0831       1.9622     113.2771
   23352      20.9401       2.2558       0.0000       0.4579       1.9929       2.0224       2.1115       1.9725     106.4147
   23353      21.0254       2.1850       0.0000       0.5273       1.8325       1.8665       1.9394       1.8302      99.4474
   23354      21.0680       2.1780       0.0000       0.4957       1.8579       1.8777       1.9843       1.8410     108.3362
   23355      20.9198       2.2418       0.0000       0.6162       1.8974       1.9244       2.0206       1.8820     106.0276
   23356      20.8675       2.3102       0.0000       0.5264       2.0121       2.0290       2.1266       1.9928     101.6553
   23357      20.9618       2.3194       0.0000       0.5137       1.9254       1.9522       2.0374       1.9152     101.9061
   23358      20.9723       2.1243       0.0000       0.5966       1.7036       1.7250       1.8340       1.6825     102.6597
   23359      20.9334       2.2502       0.0000       0.4568       1.7800       1.8044       1.8884       1.7704     111.2841
   23360      21.0436       2.2771       0.0000       0.4679       1.8831       1.9117       2.0092       1.8648     124.6410
   23361      20.9577       2.3146       0.0000       0.5043       1.9168       1.9421       2.0273       1.9077     105.5235
   23362      20.9218       2.4044       0.0000       0.4294       2.0150       2.0357       2.1335       1.9961     109.9309
   23363      20.9527       2.2519       0.0000       0.5039       1.8558       1.8861       1.9611       1.8526     101.1048
   23364      20.9334       2.2048       0.0000       0.5765       1.8118       1.8413       1.9170       1.8042     122.3780
   23365      20.9799       2.3381       0.0000       0.6102       1.9608       1.9873       2.0769       1.9412     111.3591
   23366      20.9664       2.2679       0.0000       0.4891       1.8918       1.9153       2.0000       1.8845      99.4631
   23367      20.8633       2.4225       0.0000       0.4255       2.1025       2.1331       2.2039       2.0959     104.1048
   23368      20.9097       2.4038       0.0000       0.6311       1.9818       2.0055       2.1004       1.9667     100.1840
   23369      20.8662       2.3960       0.0000       0.6035       2.0207       2.0497       2.1237       2.0205     100.0814
   23370      20.8989       2.4487       0.0000       0.6380       2.1295       2.1619       2.2337       2.1311     108.2316
   23371      20.8956       2.5593       0.0000       0.5206       2.1854       2.2116       2.2931       2.1775     114.8592
   23372      20.8555       2.5182       0.0000       0.5361       2.0963       2.1185       2.1936       2.0925      99.6284
   23373      20.8629       2.4005       0.0000       0.4891       1.9639       1.9949       2.0595       1.9698     100.0326
   23374      20.8592       2.5680       0.0000       0.4515       2.1787       2.2100       2.2744       2.1795      98.1709
   23375      20.8782       2.6058       0.0000       0.6158       2.2464       2.2578       2.3564       2.2268      87.1797
   23376      20.8400       2.4991       0.0000       0.5463       2.1958       2.2132       2.2971       2.1821     107.9673
   23377      20.8742       2.5123       0.0000       0.5199       2.0879       2.1125       2.1859       2.0807      91.2420
   23378      20.8507       2.5315       0.0000       0.4311       2.0824       2.1039       2.1935       2.0752      85.4297
   23379      20.7850       2.6039       0.0000       0.5383       2.1750       2.1964       2.2830       2.1646      90.7528
   23380      20.8714       2.4992       0.0000       0.5376       2.0726       2.0855       2.1875       2.0494      95.2315
   23381      20.8270       2.5142       0.0000       0.5269       2.1355       2.1471       2.2357       2.1135      93.5201
   23382      20.8223       2.5405       0.0000       0.4584       2.2078       2.2377       2.3143       2.1981     101.5700
   23383      20.8577       2.5746       0.0000       0.4103       2.2450       2.2705       2.3497       2.2372     113.8961
   23384      20.8520       2.5543       0.0000       0.4348       2.2538       2.2821       2.3594       2.2452      93.5118
   23385      20.8888       2.4922       0.0000       0.4580       2.2149       2.2374       2.3157       2.2068     107.7153
   23386      20.9090       2.6451       0.0000       0.5269       2.4004       2.4416       2.4942       2.4002     109.6308
   23387      20.9131       2.5969       0.0000       0.5093       2.3134       2.3393       2.4082       2.3111      92.8840
   23388      20.9686       2.5135       0.0000       0.5515       2.2623       2.2857       2.3740       2.2505     111.2817
   23389      20.9951       2.5885       0.0000       0.5260       2.3253       2.3514       2.4277       2.3120     103.5295
   23390      21.0190       2.4928       0.0000       0.5193       2.1489       2.1748       2.2499       2.1392      99.6092
   23391      21.0394       2.4140       0.0000       0.5330       2.1593       2.1773       2.2641       2.1554     102.7772
   23392      20.9446       2.4008       0.0000       0.4989       2.1097       2.1366       2.2173       2.0947     108.3476
   23393      20.8899       2.3615       0.0000       0.5156       2.0626       2.0885       2.1670       2.0563      92.1460
   23394      20.8395       2.3473       0.0000       0.5749       2.0301       2.0358       2.1622       2.0037      81.0317
   23395      20.9192       2.4941       0.0000       0.3609       2.1283       2.1510       2.2363       2.1172     101.0985
   23396      20.8159       2.3313       0.0000       0.4211       1.9886       2.0174       2.0874       1.9880      79.4910
   23397      20.8997       2.5100       0.0000       0.5349       2.2179       2.2504       2.3081       2.2130      94.9476
   23398      20.8720       2.6720       0.0000       0.5358       2.3770       2.4053       2.4759       2.3716      92.3828
   23399      20.9393       2.5707       0.0000       0.5061       2.2310       2.2521       2.3306       2.2269     103.4918
   23400      20.8782       2.6178       0.0000       0.5884       2.3007       2.3235       2.4054       2.2920      99.0824
   23401      20.9091       2.7411       0.0000       0.5726       2.4614       2.4829       2.5597       2.4535      96.7348
   23402      20.9213       2.5192       0.0000       0.5021       2.2444       2.2762       2.3270       2.2492      94.0522
   23403      20.8846       2.4636       0.0000       0.4831       2.0813       2.1062       2.1689       2.0803     111.8158
   23404      20.8512       2.5087       0.0000       0.5568       2.1376       2.1590       2.2370       2.1244      98.9257
   23405      20.8958       2.4516       0.0000       0.4906       2.1574       2.1733       2.2587       2.1419      95.2131
   23406      20.8797       2.5572       0.0000       0.4591       2.2567       2.2720       2.3411       2.2372      94.2832
   23407      20.8666       2.5579       0.0000       0.5183       2.2099       2.2349       2.3118       2.2029      80.7916
   23408      20.8427       2.5221       0.0000       0.4309       2.2165       2.2465       2.3113       2.2175      95.4396
   23409      20.8750       2.4977       0.0000       0.4540       2.2642       2.2885       2.3632       2.2558      88.0113
   23410      20.9414       2.4369       0.0000       0.6628       2.2222       2.2455       2.3167       2.2137     106.4321
   23411      20.9449       2.4378       0.0000       0.4397       2.0985       2.1240       2.1903       2.0938      96.0913
   23412      20.8905       2.5335       0.0000       0.5693       2.1988       2.2235       2.2920       2.1912      92.2131
   23413      20.8797       2.5689       0.0000       0.4743       2.2603       2.2829       2.3579       2.2536     101.8285
   23414      20.8789       2.4731       0.0000       0.5264       2.1712       2.1908       2.2963       2.1550     109.6494
   23415      20.8941       2.4804       0.0000       0.5082       2.1378       2.1715       2.2263       2.1496     109.3015
   23416      20.9040       2.4267       0.0000       0.5206       2.0049       2.0347       2.1046       2.0049     102.6999
   23417      20.8953       2.5125       0.0000       0.5699       2.1807       2.2047       2.2758       2.1770     110.7244
   23418      20.9878       2.3795       0.0000       0.6355       1.9730       1.9839       2.0929       1.9588      81.6652
   23419      20.9588       2.5279       0.0000       0.6565       2.1216       2.1579       2.2059       2.1343     104.8447
   23420      20.9060       2.5650       0.0000       0.5575       2.1910       2.2203       2.2908       2.1959      88.4936
   23421      20.9083       2.5936       0.0000       0.5507       2.1438       2.1745       2.2292       2.1468     105.8743
   23422      20.9746       2.4877       0.0000       0.4735       2.0769       2.1104       2.1735       2.0795     116.6688
   23423      20.9558       2.6046       0.0000       0.5349       2.1585       2.1877       2.2575       2.1540     101.5421
   23424      21.0048       2.5158       0.0000       0.5813       2.1142       2.1351       2.2218       2.1031     113.7250
   23425      20.9330       2.5415       0.0000       0.5179       2.1715       2.1959       2.2585       2.1700      94.3942
   23426      21.0346       2.4325       0.0000       0.5896       2.0346       2.0541       2.1449       2.0255     109.0844
   23427      21.0265       2.5087       0.0000       0.4699       2.1520       2.1722       2.2589       2.1437     107.8890
   23428      21.0543       2.4950       0.0000       0.4768       2.0634       2.0837       2.1802       2.0500     109.0173
   23429      20.9771       2.5623       0.0000       0.5714       2.2545       2.2769       2.3652       2.2419      95.8306
   23430      21.0063       2.5827       0.0000       0.5778       2.2721       2.2889       2.3837       2.2513      97.1478
   23431      20.9365       2.6345       0.0000       0.5142       2.3332       2.3603       2.4385       2.3298      94.3597
   23432      20.9724       2.8051       0.0000       0.6342       2.4527       2.4799       2.5457       2.4473     101.5209
   23433      20.9151       2.7586       0.0000       0.5873       2.3791       2.3965       2.4777       2.3648      94.9140
   23434      20.9451       2.6236       0.0000       0.4268       2.2806       2.3011       2.3896       2.2646      98.8138
   23435      20.9132       2.5180       0.0000       0.4358       2.1899       2.2156       2.2926       2.1922     101.0174
   23436      20.9566       2.5420       0.0000       0.4799       2.1980       2.2219       2.3032       2.1893      90.0090
   23437      20.9178       2.5853       0.0000       0.5962       2.1948       2.2225       2.2975       2.1917     101.8745
   23438      20.8554       2.5619       0.0000       0.5958       2.1695       2.1958       2.2649       2.1660      96.3760
   23439      20.8891       2.6035       0.0000       0.5750       2.2204       2.2366       2.3366       2.2019      95.3291
   23440      20.8674       2.5761       0.0000       0.3969       2.1877       2.2143       2.3069       2.1821      95.6892
   23441      20.8574       2.5090       0.0000       0.6231       2.1541       2.1693       2.2623       2.1447      96.5667
   23442      20.8885       2.5181       0.0000       0.5207       2.0821       2.1053       2.1950       2.0794     110.7195
   23443      20.9113       2.5395       0.0000       0.5355       2.2462       2.2575       2.3475       2.2264     100.5858
   23444      20.8819       2.5555       0.0000       0.5703       2.2577       2.2768       2.3425       2.2578      99.1410
   23445      20.8285       2.5786       0.0000       0.4568       2.2512       2.2751       2.3383       2.2447     104.7108
   23446      20.8242       2.5903       0.0000       0.4847       2.1741       2.1985       2.2726       2.1662     102.4304
